epoch,global_step,step_in_epoch,split,validation_index,loss,boundary_weight,loss_energy_optimized,loss_energy_consistency,loss_energy_bulk,loss_energy_boundary,loss_energy_boundary_x,loss_energy_boundary_y,learning_rate,optimizer_step_time_mean_ms,optimizer_step_time_p95_ms,optimizer_step_time_max_ms,optimizer_step_count,optimizer_basis_refresh_count,optimizer_peak_memory_mib,learning_rate_first,learning_rate_last,seed,K,hardware,tangent_response_mismatch_pre,tangent_response_mismatch_post,tangent_response_mismatch_ratio,tangent_gradient_rms,tangent_delta_rms,tangent_delta_max_abs,tangent_correction_rel_symmetric_pair,tangent_eta_cap_enabled,tangent_eta_star_mean,tangent_eta_applied_mean,tangent_eta_cap_fraction,tangent_line_search_numerator_mean,tangent_line_search_denominator_mean,tangent_subspace_dimension,tangent_coefficient_0_mean,tangent_coefficient_1_mean,tangent_direction_0_active_fraction,tangent_direction_1_active_fraction,tangent_second_direction_active_fraction,tangent_response_cost_k1_mean,tangent_response_cost_k2_mean,tangent_response_cost_k2_over_k1,tangent_response_orthogonality_max,tangent_coefficient_2_mean,tangent_direction_2_active_fraction,tangent_response_cost_k3_mean,tangent_response_cost_k3_over_k2,tangent_coefficient_3_mean,tangent_direction_3_active_fraction,tangent_response_cost_k4_mean,tangent_response_cost_k4_over_k3,tangent_coefficient_4_mean,tangent_direction_4_active_fraction,tangent_response_cost_k5_mean,tangent_response_cost_k5_over_k4,tangent_coefficient_5_mean,tangent_coefficient_6_mean,tangent_coefficient_7_mean,tangent_coefficient_8_mean,tangent_direction_5_active_fraction,tangent_direction_6_active_fraction,tangent_direction_7_active_fraction,tangent_direction_8_active_fraction,tangent_response_cost_k6_mean,tangent_response_cost_k6_over_k5,tangent_response_cost_k7_mean,tangent_response_cost_k7_over_k6,tangent_response_cost_k8_mean,tangent_response_cost_k8_over_k7,tangent_response_cost_k9_mean,tangent_response_cost_k9_over_k8,tangent_coefficient_9_mean,tangent_direction_9_active_fraction,tangent_response_cost_k10_mean,tangent_response_cost_k10_over_k9
22,528,24,val,22.0,0.0001153021987712,0.0,0.0001153021987712,0.0002349178492084,0.0001153021987712,0.0001196156504372,1.6691850791020497e-05,0.0001029237996462,0.0019144873780781,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,528,24,train,,0.0001156131105118,0.0,0.0001156131105118,0.0002317014806687,0.0001156131105118,0.0001160883701569,1.6583390638007625e-05,9.950497951894622e-05,0.0019144873780781,78.63108379145463,192.20895059406732,212.79411762952805,24.0,8.0,8767.83251953125,0.0019274816310272,0.0019144873780781,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,552,24,val,23.0,0.0001154930432162,0.0,0.0001154930432162,0.0002328717541438,0.0001154930432162,0.0001173787109275,1.5488511915041324e-05,0.0001018901990125,0.0018998423962369,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,552,24,train,,0.0001104524226256,0.0,0.0001104524226256,0.0002231167812427,0.0001104524226256,0.000112664358617,1.5935021502114775e-05,9.672933711491116e-05,0.0018998423962369,73.9113346983989,124.5519571006298,140.92036336660385,24.0,8.0,8767.83251953125,0.0019138991946831,0.0018998423962369,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,576,24,val,24.0,0.0001099554438857,0.0,0.0001099554438857,0.0001998031919974,0.0001099554438857,8.984774811169932e-05,1.5133454375543949e-05,7.471429373615537e-05,0.0018841061767069,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,576,24,train,,0.0001050963955997,0.0,0.0001050963955997,0.0002134373480525,0.0001050963955997,0.0001083409524528,1.507256262202216e-05,9.326838983085296e-05,0.0018841061767069,73.57942809661229,124.1807822138071,124.27395582199097,24.0,8.0,8767.83251953125,0.0018992083787399,0.0018841061767069,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,600,24,val,25.0,0.0001113941631471,0.0,0.0001113941631471,0.0002169329114141,0.0001113941631471,0.0001055387482669,1.4316687151092042e-05,9.122206111587378e-05,0.0018672979094103,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,600,24,train,,0.0001063759856121,0.0,0.0001063759856121,0.0002144978031558,0.0001063759856121,0.0001081218175436,1.4817154981235375e-05,9.330466256241376e-05,0.0018672979094103,70.0532232100765,121.85519821941848,124.75933879613876,24.0,8.0,8767.83251953125,0.0018834270982763,0.0018672979094103,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,624,24,val,26.0,0.0001043257770373,0.0,0.0001043257770373,0.0002157947537647,0.0001043257770373,0.0001114689767274,1.4196765653387845e-05,9.72722110740482e-05,0.0018494380916042,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,624,24,train,,0.0001036560699992,0.0,0.0001036560699992,0.0002098237000931,0.0001036560699992,0.0001061676300939,1.4543201853873944e-05,9.162442824003508e-05,0.0018494380916042,79.43296028922002,201.1031627655027,220.03014385700223,24.0,8.0,8767.83251953125,0.001866574598165,0.0018494380916042,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,648,24,val,27.0,0.0001104563435156,0.0,0.0001104563435156,0.0002095244837987,0.0001104563435156,9.906814028311998e-05,1.3885999065274632e-05,8.518214121784537e-05,0.0018305485028852,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,648,24,train,,0.0001022206130886,0.0,0.0001022206130886,0.0002066409889004,0.0001022206130886,0.0001044203758117,1.408721824618843e-05,9.033315756551988e-05,0.0018305485028852,74.87575865040223,134.99500118196008,146.9288170337677,24.0,8.0,8767.83251953125,0.001848671429604,0.0018305485028852,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,672,24,val,28.0,0.0001017032995168,0.0,0.0001017032995168,0.0002000482756922,0.0001017032995168,9.834497617546126e-05,1.4287373544840216e-05,8.405760263062105e-05,0.0018106521786293,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,672,24,train,,0.0001024457656542,0.0,0.0001024457656542,0.0002046800958453,0.0001024457656542,0.000102234330191,1.4213984286759582e-05,8.802034590429261e-05,0.0018106521786293,73.04573214302461,124.26478825509548,124.94658678770064,24.0,8.0,8767.83251953125,0.001829739425055,0.0018106521786293,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,696,24,val,29.0,9.872601771209396e-05,0.0,9.872601771209396e-05,0.0001942259981575,9.872601771209396e-05,9.549998044541664e-05,1.4050294195522443e-05,8.14496862498942e-05,0.0017897733819011,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,696,24,train,,9.966001993770648e-05,0.0,9.966001993770648e-05,0.0002018289821415,9.966001993770648e-05,0.0001021689622038,1.3822751306809996e-05,8.834621089704036e-05,0.0017897733819011,72.06750412782033,124.75398555397987,145.25088667869568,24.0,8.0,8767.83251953125,0.001809801671619,0.0017897733819011,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,720,24,val,30.0,9.49182121592396e-05,0.0,9.49182121592396e-05,0.0001969201007349,9.49182121592396e-05,0.0001020018885757,1.3060885078558883e-05,8.894100349719127e-05,0.0017679375738656,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,720,24,train,,9.333460710781192e-05,0.0,9.333460710781192e-05,0.0001903041829527,9.333460710781192e-05,9.696957584494952e-05,1.32006986848604e-05,8.376887716008911e-05,0.0017679375738656,70.19477927436431,124.42917339503764,124.71099942922592,24.0,8.0,8767.83251953125,0.0017888824828826,0.0017679375738656,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,744,24,val,31.0,9.559371052612678e-05,0.0,9.559371052612678e-05,0.0001822235526438,9.559371052612678e-05,8.66298421177713e-05,1.23971716868285e-05,7.423267043094278e-05,0.0017451713827389,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,744,24,train,,9.081231505612856e-05,0.0,9.081231505612856e-05,0.0001856462489896,9.081231505612856e-05,9.483393393351136e-05,1.2837266370746237e-05,8.199666756276511e-05,0.0017451713827389,71.035358744363,124.17394146323204,149.24369752407074,24.0,8.0,8767.83251953125,0.0017670073692678,0.0017451713827389,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,768,24,val,32.0,9.830375093732404e-05,0.0,9.830375093732404e-05,0.0001954994401343,9.830375093732404e-05,9.719568919705112e-05,1.2926019506367277e-05,8.426966969068385e-05,0.0017215025713158,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,768,24,train,,9.01486957543552e-05,0.0,9.01486957543552e-05,0.0001839645021614,9.01486957543552e-05,9.381580640710056e-05,1.2445084257262683e-05,8.13707221498379e-05,0.0017215025713158,70.78966995080312,124.14882890880108,136.32532954216003,24.0,8.0,8767.83251953125,0.0017442030069227,0.0017215025713158,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,792,24,val,33.0,9.86802054600945e-05,0.0,9.86802054600945e-05,0.0001955277659605,9.86802054600945e-05,9.684756050041927e-05,1.2316796647491227e-05,8.453076385292809e-05,0.0016969600031137,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,792,24,train,,9.168477785161949e-05,0.0,9.168477785161949e-05,0.0001861439254357,9.168477785161949e-05,9.445914758410364e-05,1.2492128868046097e-05,8.196701871605758e-05,0.0016969600031137,67.74897904445727,106.3071683049202,106.41084611415864,24.0,8.0,8767.83251953125,0.0017204972051911,0.0016969600031137,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,816,24,val,34.0,9.2595458689965e-05,0.0,9.2595458689965e-05,0.000183313601001,9.2595458689965e-05,9.071814231111604e-05,1.2721480600075017e-05,7.799666171104104e-05,0.0016715736071742,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,816,24,train,,9.022833355679456e-05,0.0,9.022833355679456e-05,0.0001838960737248,9.022833355679456e-05,9.366774016807108e-05,1.2380620839382874e-05,8.12871193286882e-05,0.0016715736071742,72.09265014777581,124.04367066919804,124.28827583789824,24.0,8.0,8767.83251953125,0.001695918872699,0.0016715736071742,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,840,24,val,35.0,9.310851932953874e-05,0.0,9.310851932953874e-05,0.0001843186965195,9.310851932953874e-05,9.12101771900391e-05,1.2235003902159466e-05,7.897517328787965e-05,0.0016453743415657,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,840,24,train,,8.628067947117367e-05,0.0,8.628067947117367e-05,0.0001765815391582,8.628067947117367e-05,9.030085968711835e-05,1.1886370600812994e-05,7.841448908630538e-05,0.0016453743415657,71.78122270852327,123.9489134401083,124.0655854344368,24.0,8.0,8767.83251953125,0.0016704979821019,0.0016453743415657,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,864,24,val,36.0,8.970580566448563e-05,0.0,8.970580566448563e-05,0.0001804345314112,8.970580566448563e-05,9.072872574672646e-05,1.198712500859226e-05,7.874160073813422e-05,0.0016183941556306,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,864,24,train,,8.606945822296615e-05,0.0,8.606945822296615e-05,0.0001759080255549,8.606945822296615e-05,8.983856733197788e-05,1.188486432851528e-05,7.795370300346259e-05,0.0016183941556306,70.29026187956333,123.66143837571144,124.7510388493538,24.0,8.0,8767.83251953125,0.0016442655335333,0.0016183941556306,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,888,24,val,37.0,9.03366265918802e-05,0.0,9.03366265918802e-05,0.0001680827987802,9.03366265918802e-05,7.774617218840635e-05,1.0476456865672946e-05,6.726971532273339e-05,0.0015906659510236,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,888,24,train,,8.623838097274732e-05,0.0,8.623838097274732e-05,0.0001766947436791,8.623838097274732e-05,9.045636270642584e-05,1.1775022058112391e-05,7.868134064831349e-05,0.0015906659510236,70.87642947832744,124.20682460069656,136.75911724567413,24.0,8.0,8767.83251953125,0.0016172535168014,0.0015906659510236,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,912,24,val,38.0,8.700182901299485e-05,0.0,8.700182901299485e-05,0.0001757498144482,8.700182901299485e-05,8.874798543523361e-05,1.2584208966779792e-05,7.616377646845382e-05,0.0015622235415898,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,912,24,train,,8.394730856868281e-05,0.0,8.394730856868281e-05,0.0001714380398576,8.394730856868281e-05,8.749073128896145e-05,1.1515169655188402e-05,7.597556163377306e-05,0.0015622235415898,70.24260393033425,123.90290647745132,124.65818226337431,24.0,8.0,8767.83251953125,0.0015894948723779,0.0015622235415898,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,936,24,val,39.0,8.866513713803387e-05,0.0,8.866513713803387e-05,0.0001849637935508,8.866513713803387e-05,9.629865641277718e-05,1.2093742832918216e-05,8.420491357985895e-05,0.0015331016121285,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,936,24,train,,8.183555586306278e-05,0.0,8.183555586306278e-05,0.0001677923690667,8.183555586306278e-05,8.595681320373107e-05,1.1304044192840707e-05,7.465276901089038e-05,0.0015331016121285,67.84243447085221,106.18740133941174,106.25406354665756,24.0,8.0,8767.83251953125,0.0015610234512284,0.0015331016121285,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,960,24,val,40.0,8.746126774749363e-05,0.0,8.746126774749363e-05,0.0001704245686899,8.746126774749363e-05,8.29633009424974e-05,1.2151911726197822e-05,7.081138921629957e-05,0.0015033356760968,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,960,24,train,,8.210871620618374e-05,0.0,8.210871620618374e-05,0.0001688561990745,8.210871620618374e-05,8.67474828683294e-05,1.1099956030653572e-05,7.564752683767582e-05,0.0015033356760968,73.44557748486598,132.00950548052785,138.59493285417557,24.0,8.0,8767.83251953125,0.0015318739735313,0.0015033356760968,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,984,24,val,41.0,8.956804880752168e-05,0.0,8.956804880752168e-05,0.0001844078426766,8.956804880752168e-05,9.483979386915783e-05,1.0700525162919718e-05,8.413926870623813e-05,0.0014729620323016,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,984,24,train,,8.307438046856254e-05,0.0,8.307438046856254e-05,0.0001687693396205,8.307438046856254e-05,8.569495915197411e-05,1.1292601183067358e-05,7.440235796890675e-05,0.0014729620323016,73.31089892735083,134.31848511099813,145.92429995536804,24.0,8.0,8767.83251953125,0.001502081986338,0.0014729620323016,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1008,24,val,42.0,8.621483606228356e-05,0.0,8.621483606228356e-05,0.0001728966309288,8.621483606228356e-05,8.66817948665477e-05,1.0224415640271105e-05,7.645737922627658e-05,0.0014420177206338,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1008,24,train,,8.309258491366423e-05,0.0,8.309258491366423e-05,0.0001709769189717,8.309258491366423e-05,8.788433405813375e-05,1.1179206436173603e-05,7.670512762196014e-05,0.0014420177206338,71.84623026599486,124.34255816042425,124.43260103464128,24.0,8.0,8767.83251953125,0.0014716838202242,0.0014420177206338,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1032,24,val,43.0,8.405855532653426e-05,0.0,8.405855532653426e-05,0.000166179744429,8.405855532653426e-05,8.212118910247323e-05,1.2099340111814176e-05,7.002184899065905e-05,0.0014105404768995,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1032,24,train,,7.995349161972216e-05,0.0,7.995349161972216e-05,0.0001634314616174,7.995349161972216e-05,8.347796999770442e-05,1.0824371302576294e-05,7.265359869512814e-05,0.0014105404768995,70.40133140981197,124.16197396814825,124.93782490491868,24.0,8.0,8767.83251953125,0.0014407165449851,0.0014105404768995,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1056,24,val,44.0,8.919276233393451e-05,0.0,8.919276233393451e-05,0.0001892282053509,8.919276233393451e-05,0.000100035443017,1.1601362346549048e-05,8.843408067045567e-05,0.001378568686802,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1056,24,train,,7.953781845745095e-05,0.0,7.953781845745095e-05,0.0001627960602816,7.953781845745095e-05,8.325824182415472e-05,1.0887091711529465e-05,7.237115011262525e-05,0.001378568686802,70.40148538847764,124.3916928768158,124.69363212585448,24.0,8.0,8767.83251953125,0.0014092179244303,0.001378568686802,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1080,24,val,45.0,8.558996367896597e-05,0.0,8.558996367896597e-05,0.0001784210044778,8.558996367896597e-05,9.28310407989332e-05,9.829677380754272e-06,8.300136341817892e-05,0.0013461413391314,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1080,24,train,,7.90326892129183e-05,0.0,7.90326892129183e-05,0.0001612641687798,7.90326892129183e-05,8.223147956692486e-05,1.0803675713355073e-05,7.142780385356979e-05,0.0013461413391314,67.6127290353179,106.0861449688673,106.15823417901991,24.0,8.0,8767.83251953125,0.0013772263703317,0.0013461413391314,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1104,24,val,46.0,8.311188357277531e-05,0.0,8.311188357277531e-05,0.000169212198099,8.311188357277531e-05,8.610031452624548e-05,1.1612349512299028e-05,7.448796501394646e-05,0.0013132979782187,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1104,24,train,,7.7862797289545e-05,0.0,7.7862797289545e-05,0.0001598928288295,7.7862797289545e-05,8.203003154001536e-05,1.0546412778609323e-05,7.148361876140604e-05,0.0013132979782187,72.48512314011653,124.51903261244296,136.51961833238602,24.0,8.0,8767.83251953125,0.001344780895581,0.0013132979782187,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1128,24,val,47.0,8.205798345188926e-05,0.0,8.205798345188926e-05,0.0001667039716936,8.205798345188926e-05,8.464598824180046e-05,9.595355964601696e-06,7.505063227719877e-05,0.0012800786557126,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1128,24,train,,7.724414909714229e-05,0.0,7.724414909714229e-05,0.000158569589075,7.724414909714229e-05,8.132543997792566e-05,1.0543205522781963e-05,7.07822344551437e-05,0.0012800786557126,72.0221670344472,124.58693459630013,128.00633162260056,24.0,8.0,8767.83251953125,0.0013119210666147,0.0012800786557126,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1152,24,val,48.0,8.161591003291451e-05,0.0,8.161591003291451e-05,0.0001645354299321,8.161591003291451e-05,8.291951989927636e-05,9.586594731815454e-06,7.333292516746088e-05,0.0012465238817372,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1152,24,train,,7.550360506075806e-05,0.0,7.550360506075806e-05,0.0001556687083697,7.550360506075806e-05,8.016510330899259e-05,1.0460144865049054e-05,6.970495844394354e-05,0.0012465238817372,71.1181741207838,123.92998784780502,124.16529655456544,24.0,8.0,8767.83251953125,0.0012786869551638,0.0012465238817372,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1176,24,val,49.0,7.99221725410216e-05,0.0,7.99221725410216e-05,0.0001592818348219,7.99221725410216e-05,7.935966228097635e-05,1.051254064704709e-05,6.884712163392926e-05,0.0012126745754917,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1176,24,train,,7.619347313155304e-05,0.0,7.619347313155304e-05,0.0001567186098969,7.619347313155304e-05,8.052513676542257e-05,1.0234182885737708e-05,7.029095387968487e-05,0.0012126745754917,68.83598367373149,105.94959184527396,108.02891105413435,24.0,8.0,8767.83251953125,0.0012451190893874,0.0012126745754917,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1200,24,val,50.0,8.18755579984489e-05,0.0,8.18755579984489e-05,0.0001689767307101,8.18755579984489e-05,8.710117271165717e-05,1.0493057590370055e-05,7.66081151212871e-05,0.0011785720153494,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1200,24,train,,7.448692520785832e-05,0.0,7.448692520785832e-05,0.0001536141169585,7.448692520785832e-05,7.912719175071192e-05,1.026086950967882e-05,6.886632224103309e-05,0.0011785720153494,71.15788850933313,123.96334558725356,124.1617277264595,24.0,8.0,8767.83251953125,0.0012112584044496,0.0011785720153494,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1224,24,val,51.0,8.032503553374493e-05,0.0,8.032503553374493e-05,0.0001567428589274,8.032503553374493e-05,7.641782339373684e-05,9.322414266649772e-06,6.709540912708706e-05,0.0011442577885208,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1224,24,train,,7.3995907694366e-05,0.0,7.3995907694366e-05,0.0001519748941266,7.3995907694366e-05,7.797898643224468e-05,1.0138165318756402e-05,6.784082111348828e-05,0.0011442577885208,71.09525830795367,124.61253181099892,124.68283623456956,24.0,8.0,8767.83251953125,0.0011771461925999,0.0011442577885208,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1248,24,val,52.0,7.860533091325667e-05,0.0,7.860533091325667e-05,0.0001573575260728,7.860533091325667e-05,7.875219515955022e-05,1.034039366528914e-05,6.841180149426108e-05,0.0011097737403382,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1248,24,train,,7.337043776733562e-05,0.0,7.337043776733562e-05,0.0001505058679843,7.337043776733562e-05,7.713543021702498e-05,1.0201755271603198e-05,6.69336749454218e-05,0.0011097737403382,71.02806245287259,123.85212033987044,124.04902279376984,24.0,8.0,8767.83251953125,0.0011428240528186,0.0011097737403382,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1272,24,val,53.0,7.933757651454029e-05,0.0,7.933757651454029e-05,0.0001629361575984,7.933757651454029e-05,8.359858108394299e-05,1.0127721099257034e-05,7.347085998468596e-05,0.001075161923227,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1272,24,train,,7.236717018329785e-05,0.0,7.236717018329785e-05,0.0001497167992798,7.236717018329785e-05,7.734962909652481e-05,9.95396769633822e-06,6.73956614001866e-05,0.001075161923227,67.62196527173121,106.32261484861374,106.3964143395424,24.0,8.0,8767.83251953125,0.0011083338400878,0.001075161923227,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1296,24,val,54.0,7.931692458673709e-05,0.0,7.931692458673709e-05,0.0001467648385274,7.931692458673709e-05,6.744791394068616e-05,1.0056459137125715e-05,5.739145480356043e-05,0.0010404645454235,,,,,,,,,0,0,nvidia_a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
